"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Current Player ID","Player 1","Player 2","Player 3"
"2","25","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","W0","0","B0R3B0B4W0","R1B3Y1Y0R2","W1G2W2Y4W4"
"2","26","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","1","R1","1","Y2B0R3B0B4","R1B3Y1Y0R2","W1G2W2Y4W4"
"2","27","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_COLOR","Y","Y2","2","Y2B0R3B0B4","G3B3Y1Y0R2","W1G2W2Y4W4"
"2","28","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","1","Y2","0","Y2B0R3B0B4","G3B3Y1Y0R2","W1G2W2Y4W4"
"2","29","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","5","R2","1","Y3B0R3B0B4","G3B3Y1Y0R2","W1G2W2Y4W4"
"2","30","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","3","Y3R3","2","Y3B0R3B0B4","G1G3B3Y1Y0","W1G2W2Y4W4"
"2","31","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","1","Y3","0","Y3B0R3B0B4","G1G3B3Y1Y0","W1G2W2Y4W4"
"2","32","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","3","B3","1","R4B0R3B0B4","G1G3B3Y1Y0","W1G2W2Y4W4"
"2","33","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_COLOR","R","R4R3","2","R4B0R3B0B4","R1G1G3Y1Y0","W1G2W2Y4W4"
"2","34","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","3","R3","0","R4B0R3B0B4","R1G1G3Y1Y0","W1G2W2Y4W4"
"2","35","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","Y0","1","R0R4B0B0B4","R1G1G3Y1Y0","W1G2W2Y4W4"
"2","36","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","4","R4B4","2","R0R4B0B0B4","G1R1G1G3Y1","W1G2W2Y4W4"
"2","37","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","2","R4","0","R0R4B0B0B4","G1R1G1G3Y1","W1G2W2Y4W4"
"2","38","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","Y1","1","Y2R0B0B0B4","G1R1G1G3Y1","W1G2W2Y4W4"
"2","39","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_COLOR","B","B0B0B4","2","Y2R0B0B0B4","G0G1R1G1G3","W1G2W2Y4W4"
"2","40","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","1","G1R1G1","0","Y2R0B0B0B4","G0G1R1G1G3","W1G2W2Y4W4"
"2","41","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","G3","1","Y2R0B0B0B4","G0G1R1G1G3","W1G2W2Y4W4"
"2","42","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","4","Y4","2","Y2R0B0B0B4","G4G0G1R1G1","W1G2W2Y4W4"
"2","43","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","5","B4","0","Y2R0B0B0B4","G4G0G1R1G1","Y3W1G2W2W4"
"2","44","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","3","Y3","1","B3Y2R0B0B0","G4G0G1R1G1","Y3W1G2W2W4"
"2","45","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","1","Y3","2","B3Y2R0B0B0","G4G0G1R1G1","Y3W1G2W2W4"
"2","46","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","2","G2W2","0","B3Y2R0B0B0","G4G0G1R1G1","Y0W1G2W2W4"
"2","47","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","3","G1","1","B3Y2R0B0B0","G4G0G1R1G1","Y0W1G2W2W4"
"2","48","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","3","G2","2","B3Y2R0B0B0","B1G4G0R1G1","Y0W1G2W2W4"
"2","49","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","B0","0","B3Y2R0B0B0","B1G4G0R1G1","G2Y0W1W2W4"
"2","50","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","G1","1","W3B3Y2R0B0","B1G4G0R1G1","G2Y0W1W2W4"
"2","51","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","4","W2","2","W3B3Y2R0B0","G3B1G4G0R1","G2Y0W1W2W4"
"2","52","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_COLOR","G","G3G4G0","0","W3B3Y2R0B0","G3B1G4G0R1","R3G2Y0W1W4"
"2","53","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","1","G3","1","W3B3Y2R0B0","G3B1G4G0R1","R3G2Y0W1W4"
"2","54","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","REVEAL_RANK","3","W3B3","2","W3B3Y2R0B0","W3B1G4G0R1","R3G2Y0W1W4"
"2","55","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","1","W3","0","W3B3Y2R0B0","W3B1G4G0R1","R3G2Y0W1W4"
"2","56","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","3","G4","1","R0B3Y2R0B0","W3B1G4G0R1","R3G2Y0W1W4"
"2","57","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","PLAY","5","W4","2","R0B3Y2R0B0","W3B1G0R1","R3G2Y0W1W4"
"2","58","W0W2B0G0W0R2Y0G0Y0Y1R2B2W4Y4Y1W2W0B3B4G2B0B2R0B1R3W1W1B0R1Y2G3Y3G1R4R1R0G1Y2G0G4Y3B3Y0B1G2W3G3R3W3R0","DISCARD","5","B0","0","R0B3Y2R0B0","W3B1G0R1","R3G2Y0W1"
"3","1","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","0","G0Y0","0","W2G0R0Y1G3","G0G2Y0G1R1","Y2R1B2G0B1"
"3","2","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","G0","1","W2G0R0Y1G3","G0G2Y0G1R1","Y2R1B2G0B1"
"3","3","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","R","R0","2","W2G0R0Y1G3","R3G2Y0G1R1","Y2R1B2G0B1"
"3","4","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","R0","0","W2G0R0Y1G3","R3G2Y0G1R1","Y2R1B2G0B1"
"3","5","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","Y0","1","R4W2G0Y1G3","R3G2Y0G1R1","Y2R1B2G0B1"
"3","6","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","Y","Y1","2","R4W2G0Y1G3","W1R3G2G1R1","Y2R1B2G0B1"
"3","7","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","4","Y1","0","R4W2G0Y1G3","W1R3G2G1R1","Y2R1B2G0B1"
"3","8","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","Y","Y3","1","Y3R4W2G0G3","W1R3G2G1R1","Y2R1B2G0B1"
"3","9","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","Y2","2","Y3R4W2G0G3","W1R3G2G1R1","Y2R1B2G0B1"
"3","10","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","Y3","0","Y3R4W2G0G3","W1R3G2G1R1","Y0R1B2G0B1"
"3","11","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","R","R1","1","R2R4W2G0G3","W1R3G2G1R1","Y0R1B2G0B1"
"3","12","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","2","R1","2","R2R4W2G0G3","W1R3G2G1R1","Y0R1B2G0B1"
"3","13","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","G3","0","R2R4W2G0G3","W1R3G2G1R1","G3Y0B2G0B1"
"3","14","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","R","R2R4","1","Y0R2R4W2G0","W1R3G2G1R1","G3Y0B2G0B1"
"3","15","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","B1","2","Y0R2R4W2G0","W1R3G2G1R1","G3Y0B2G0B1"
"3","16","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","2","R2","0","Y0R2R4W2G0","W1R3G2G1R1","B2G3Y0B2G0"
"3","17","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","R1","1","Y1Y0R4W2G0","W1R3G2G1R1","B2G3Y0B2G0"
"3","18","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","4","R4","2","Y1Y0R4W2G0","G2W1R3G2G1","B2G3Y0B2G0"
"3","19","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","3","R3","0","Y1Y0R4W2G0","G2W1R3G2G1","B2G3Y0B2G0"
"3","20","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","R3","1","Y1Y0R4W2G0","G2W1R3G2G1","B2G3Y0B2G0"
"3","21","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","W","W0W1","2","Y1Y0R4W2G0","W0G2W1G2G1","B2G3Y0B2G0"
"3","22","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","R4","0","Y1Y0R4W2G0","W0G2W1G2G1","B2G3Y0B2G0"
"3","23","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","W0","1","B3Y1Y0W2G0","W0G2W1G2G1","B2G3Y0B2G0"
"3","24","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","G0","2","B3Y1Y0W2G0","B0G2W1G2G1","B2G3Y0B2G0"
"3","25","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","G0","0","B3Y1Y0W2G0","B0G2W1G2G1","R2B2G3Y0B2"
"3","26","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","W1","1","R0B3Y1Y0W2","B0G2W1G2G1","R2B2G3Y0B2"
"3","27","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","2","W2","2","R0B3Y1Y0W2","Y4B0G2G2G1","R2B2G3Y0B2"
"3","28","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","Y","Y4","0","R0B3Y1Y0W2","Y4B0G2G2G1","R2B2G3Y0B2"
"3","29","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","Y4","1","R0B3Y1Y0W2","Y4B0G2G2G1","R2B2G3Y0B2"
"3","30","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","B2","2","R0B3Y1Y0W2","Y2B0G2G2G1","R2B2G3Y0B2"
"3","31","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","B","B0","0","R0B3Y1Y0W2","Y2B0G2G2G1","W4R2B2G3Y0"
"3","32","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","2","B0","1","R0B3Y1Y0W2","Y2B0G2G2G1","W4R2B2G3Y0"
"3","33","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","Y0","2","R0B3Y1Y0W2","G1Y2G2G2G1","W4R2B2G3Y0"
"3","34","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","5","W2","0","R0B3Y1Y0W2","G1Y2G2G2G1","W3W4R2B2G3"
"3","35","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","W","W3W4","1","B3R0B3Y1Y0","G1Y2G2G2G1","W3W4R2B2G3"
"3","36","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","W3","2","B3R0B3Y1Y0","G1Y2G2G2G1","W3W4R2B2G3"
"3","37","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","G","G1G2G2G1","0","B3R0B3Y1Y0","G1Y2G2G2G1","R3W4R2B2G3"
"3","38","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","G1","1","B3R0B3Y1Y0","G1Y2G2G2G1","R3W4R2B2G3"
"3","39","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","2","W4","2","B3R0B3Y1Y0","W0Y2G2G2G1","R3W4R2B2G3"
"3","40","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","Y0","0","B3R0B3Y1Y0","W0Y2G2G2G1","R0R3R2B2G3"
"3","41","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","R","R0R3R2","1","W3B3R0B3Y1","W0Y2G2G2G1","R0R3R2B2G3"
"3","42","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","3","R2","2","W3B3R0B3Y1","W0Y2G2G2G1","R0R3R2B2G3"
"3","43","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_COLOR","B","B1B2","0","W3B3R0B3Y1","W0Y2G2G2G1","B1R0R3B2G3"
"3","44","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","3","G2","1","W3B3R0B3Y1","W0Y2G2G2G1","B1R0R3B2G3"
"3","45","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","1","B1","2","W3B3R0B3Y1","B0W0Y2G2G1","B1R0R3B2G3"
"3","46","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","Y1","0","W3B3R0B3Y1","B0W0Y2G2G1","W1R0R3B2G3"
"3","47","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","REVEAL_RANK","3","R3G3","1","B4W3B3R0B3","B0W0Y2G2G1","W1R0R3B2G3"
"3","48","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","PLAY","4","B2","2","B4W3B3R0B3","B0W0Y2G2G1","W1R0R3B2G3"
"3","49","G3Y1R0G0W2R1G1Y0G2G0B1G0B2R1Y2R3R4W1Y3Y0R2G3Y0B2Y1G2W0B3B0R2R0Y4Y2W4G1W3B3R3W0R0W3B1B0W1B4B0W0G4W2Y3","DISCARD","5","B3","0","B4W3B3R0B3","B0W0Y2G2G1","B0W1R0R3G3"
