"Game Number","Game Step","Initial Deck","Move Type","Card Color/Rank/Position","Cards Involving","Target Player","Current Player ID","Player 1","Player 2"
"2","17","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","R0"," ","0","R0B0G3W0B4","R4R2W3G1Y0"
"2","18","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","5","Y0"," ","1","R0B0G3W0B4","R4R2W3G1Y0"
"2","19","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","4","W0"," ","0","R0B0G3W0B4","W2R4R2W3G1"
"2","20","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","3","G3","0","1","G2R0B0G3B4","W2R4R2W3G1"
"2","21","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","B0"," ","0","G2R0B0G3B4","W2R4R2W3G1"
"2","22","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","B","B1B4","0","1","B1G2R0G3B4","W2R4R2W3G1"
"2","23","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","B1"," ","0","B1G2R0G3B4","W2R4R2W3G1"
"2","24","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","5","G1"," ","1","Y1G2R0G3B4","W2R4R2W3G1"
"2","25","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","R","R1R4R2","1","0","Y1G2R0G3B4","R1W2R4R2W3"
"2","26","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","R1"," ","1","Y1G2R0G3B4","R1W2R4R2W3"
"2","27","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","2","W2R2","1","0","Y1G2R0G3B4","B1W2R4R2W3"
"2","28","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","4","R2"," ","1","Y1G2R0G3B4","B1W2R4R2W3"
"2","29","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","G","G0","1","0","Y1G2R0G3B4","G0B1W2R4W3"
"2","30","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","Bomb","3","W2"," ","1","Y1G2R0G3B4","G0B1W2R4W3"
"2","31","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","R","R3R4","1","0","Y1G2R0G3B4","R3G0B1R4W3"
"2","32","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","2","G0"," ","1","Y1G2R0G3B4","R3G0B1R4W3"
"2","33","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","R0"," ","0","Y1G2R0G3B4","W4R3B1R4W3"
"2","34","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","2","R3"," ","1","W1Y1G2G3B4","W4R3B1R4W3"
"2","35","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","G2"," ","0","W1Y1G2G3B4","R0W4B1R4W3"
"2","36","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","4","R4"," ","1","R2W1Y1G3B4","R0W4B1R4W3"
"2","37","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","Y1"," ","0","R2W1Y1G3B4","Y3R0W4B1W3"
"2","38","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","1","W1","0","1","G2R2W1G3B4","Y3R0W4B1W3"
"2","39","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","3","W1"," ","0","G2R2W1G3B4","Y3R0W4B1W3"
"2","40","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","4","B1"," ","1","R3G2R2G3B4","Y3R0W4B1W3"
"2","41","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","4","W4","1","0","R3G2R2G3B4","W3Y3R0W4W3"
"2","42","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","R0"," ","1","R3G2R2G3B4","W3Y3R0W4W3"
"2","43","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","R2"," ","0","R3G2R2G3B4","B3W3Y3W4W3"
"2","44","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","G","G2G3","0","1","W1R3G2G3B4","B3W3Y3W4W3"
"2","45","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","2","R3"," ","0","W1R3G2G3B4","B3W3Y3W4W3"
"2","46","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","Y3"," ","1","G0W1G2G3B4","B3W3Y3W4W3"
"2","47","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","4","W4","1","0","G0W1G2G3B4","B0B3W3W4W3"
"2","48","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","W3"," ","1","G0W1G2G3B4","B0B3W3W4W3"
"2","49","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","B","B2B0B3","1","0","G0W1G2G3B4","B2B0B3W4W3"
"2","50","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","B2"," ","1","G0W1G2G3B4","B2B0B3W4W3"
"2","51","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","0","B0","1","0","G0W1G2G3B4","G4B0B3W4W3"
"2","52","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","3","B3"," ","1","G0W1G2G3B4","G4B0B3W4W3"
"2","53","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","5","B4"," ","0","G0W1G2G3B4","G0G4B0W4W3"
"2","54","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","1","W1","0","1","B2G0W1G2G3","G0G4B0W4W3"
"2","55","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","4","G4W4","1","0","B2G0W1G2G3","G0G4B0W4W3"
"2","56","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","DISCARD","3","B0"," ","1","B2G0W1G2G3","G0G4B0W4W3"
"2","57","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_COLOR","W","W2W4W3","1","0","B2G0W1G2G3","W2G0G4W4W3"
"2","58","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","W2"," ","1","B2G0W1G2G3","W2G0G4W4W3"
"2","59","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","1","G1","1","0","B2G0W1G2G3","G1G0G4W4W3"
"2","60","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","1","G1"," ","1","B2G0W1G2G3","G1G0G4W4W3"
"2","61","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","4","G2"," ","0","B2G0W1G2G3","Y2G0G4W4W3"
"2","62","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","5","W3"," ","1","Y0B2G0W1G3","Y2G0G4W4W3"
"2","63","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","REVEAL_RANK","4","G4W4","1","0","Y0B2G0W1G3","R1Y2G0G4W4"
"2","64","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","5","W4"," ","1","Y0B2G0W1G3","R1Y2G0G4W4"
"2","65","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","5","G3"," ","0","Y0B2G0W1G3","W0R1Y2G0G4"
"2","66","B4Y0G3W0Y1Y0G1B0Y2W3W0R2G3B0Y3Y4R4R0R0W2G2B1Y1R1B1G0R3W4W1R0R2Y3G2R3W3B3W1G0B0B2G4G0B2W2G1Y2Y0R1W0B3","PLAY","5","G4"," ","1","B3Y0B2G0W1","W0R1Y2G0G4"
"3","1","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","R","R0","1","0","W4B2G2G3W3","G2B3R0W1G3"
"3","2","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","3","R0"," ","1","W4B2G2G3W3","G2B3R0W1G3"
"3","3","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","0","B0","1","0","W4B2G2G3W3","B0G2B3W1G3"
"3","4","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","B0"," ","1","W4B2G2G3W3","B0G2B3W1G3"
"3","5","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","W","W0W1","1","0","W4B2G2G3W3","W0G2B3W1G3"
"3","6","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","W0"," ","1","W4B2G2G3W3","W0G2B3W1G3"
"3","7","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","5","W3"," ","0","W4B2G2G3W3","W1G2B3W1G3"
"3","8","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","4","W1"," ","1","Y1W4B2G2G3","W1G2B3W1G3"
"3","9","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","5","G3"," ","0","Y1W4B2G2G3","Y3W1G2B3G3"
"3","10","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","R","R1","0","1","R1Y1W4B2G2","Y3W1G2B3G3"
"3","11","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","G","G2G3","1","0","R1Y1W4B2G2","Y3W1G2B3G3"
"3","12","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","4","B3"," ","1","R1Y1W4B2G2","Y3W1G2B3G3"
"3","13","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","R1"," ","0","R1Y1W4B2G2","Y0Y3W1G2G3"
"3","14","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","0","G0","0","1","G0Y1W4B2G2","Y0Y3W1G2G3"
"3","15","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","G0"," ","0","G0Y1W4B2G2","Y0Y3W1G2G3"
"3","16","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","W","W2W4","0","1","W2Y1W4B2G2","Y0Y3W1G2G3"
"3","17","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","W2"," ","0","W2Y1W4B2G2","Y0Y3W1G2G3"
"3","18","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","4","B4W4","0","1","B4Y1W4B2G2","Y0Y3W1G2G3"
"3","19","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","0","Y0","1","0","B4Y1W4B2G2","Y0Y3W1G2G3"
"3","20","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","Y0"," ","1","B4Y1W4B2G2","Y0Y3W1G2G3"
"3","21","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","5","G2"," ","0","B4Y1W4B2G2","Y2Y3W1G2G3"
"3","22","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","1","B1Y1","0","1","B1B4Y1W4B2","Y2Y3W1G2G3"
"3","23","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","3","Y1"," ","0","B1B4Y1W4B2","Y2Y3W1G2G3"
"3","24","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","W1"," ","1","R3B1B4W4B2","Y2Y3W1G2G3"
"3","25","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","2","B1"," ","0","R3B1B4W4B2","R3Y2Y3G2G3"
"3","26","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","Y3"," ","1","Y0R3B4W4B2","R3Y2Y3G2G3"
"3","27","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_RANK","2","Y2G2","1","0","Y0R3B4W4B2","Y4R3Y2G2G3"
"3","28","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","B","B4B2","0","1","Y0R3B4W4B2","Y4R3Y2G2G3"
"3","29","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","B2"," ","0","Y0R3B4W4B2","Y4R3Y2G2G3"
"3","30","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","3","Y2"," ","1","Y1Y0R3B4W4","Y4R3Y2G2G3"
"3","31","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","R3"," ","0","Y1Y0R3B4W4","B1Y4R3G2G3"
"3","32","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","R3"," ","1","B0Y1Y0B4W4","B1Y4R3G2G3"
"3","33","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","REVEAL_COLOR","G","G1G2G3","1","0","B0Y1Y0B4W4","G1B1Y4G2G3"
"3","34","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","1","G1"," ","1","B0Y1Y0B4W4","G1B1Y4G2G3"
"3","35","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","Y0"," ","0","B0Y1Y0B4W4","R0B1Y4G2G3"
"3","36","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","4","G2"," ","1","R2B0Y1B4W4","R0B1Y4G2G3"
"3","37","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","DISCARD","3","Y1"," ","0","R2B0Y1B4W4","W0R0B1Y4G3"
"3","38","W3G3G2B2W4G3W1R0B3G2B0W0W1Y1Y3R1Y0G0W2B4Y2B1R3R3Y0Y4Y1B1B0G1R0R2W0R0G0B2G1R1G4G0R2Y0W0W3W2Y3B3B0R4Y2","PLAY","5","G3"," ","1","R0R2B0B4W4","W0R0B1Y4G3"
